Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,id,label,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
0.774596669,1,he,PRP,wsj_0210.15.1,quote,he,PRP,0.701568669,0.701568669,told
0.631275759,1,jealously,RB,wsj_0210.19.0,ref,sides,NNS,0.508775923,0.301443272,are
0.67055514,1,jealously,RB,wsj_0210.19.1,post-adj2,sides,NNS,0.508775923,0.301443272,are
0.105875192,0.866025404,up,RP,wsj_0210.26.0,ref,up,RP,0.903833231,0.903833231,started
0.100312995,0.866025404,up,RP,wsj_0210.26.1,dat-np-pp,up,RP,0.903833231,0.903833231,started
-0.866025404,-1,deja,NN,wsj_0214.1.0,ref,it,PRP,0.301443272,0.701568669,'s
0.173415342,0.5,deja,NN,wsj_0214.1.1,pre-adv,It,PRP,0.301443272,0.701568669,'s
-0.56825417,0,legendary,JJ,wsj_0214.13.0,ref,makes,VBZ,-1.503254446,0.506381559,says
0,0,,,wsj_0214.13.1,iquote,Flood,NNP,0,-0.405923499,says
-1,0,one,CD,wsj_0214.15.0,ref,one,CD,-2.096477369,-2.096477369,is
-0.353093932,1,one,CD,wsj_0214.15.1,pre-adv,one,CD,-2.096477369,-2.096477369,is
0.069310328,0,Don,NNP,wsj_0214.18.0,ref,Sider,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0214.18.1,iquote,Sider,NNP,0,-0.405923499,says
-0.341505264,0,a,DT,wsj_0214.22.0,ref,Castro,NNP,-4.972718629,-0.405923499,says
-0.306577582,0,a,DT,wsj_0214.22.1,dat-np-pp,Castro,NNP,-4.972718629,-0.405923499,says
0.055374729,0,the,DT,wsj_0214.24.0,ref,league,NN,-4.972718629,0.301443272,is
-0.052882866,0,the,DT,wsj_0214.24.1,post-adv,league,NN,-4.972718629,0.301443272,is
0,0,,,wsj_0214.25.0,ref,sent,VBD,0,0.506381559,responded
0,0,,,wsj_0214.25.1,dat-np-np,sent,VBD,0,0.506381559,responded
-0.283525147,1,clear,JJ,wsj_0214.30.0,ref,clear,JJ,-1.503254446,-1.503254446,'s
0.100684491,0.866025404,clear,JJ,wsj_0214.30.1,pre-adv,clear,JJ,-1.503254446,-1.503254446,'s
-0.204382367,0,that,IN,wsj_0214.33.0,ref,that,IN,-2.88295062,-2.88295062,says
0.266316417,0,that,IN,wsj_0214.33.1,pre-adv,that,IN,-2.88295062,-2.88295062,says
0,0,,,wsj_0214.36.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_0214.36.1,quote,he,PRP,0.701568669,0.701568669,says
0,0,,,wsj_0214.39.0,ref,he,PRP,0,0.701568669,says
0,0,,,wsj_0214.39.1,post-adv,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_0214.39.2,quote,he,PRP,0.701568669,0.701568669,says
0.350708792,0,his,PRP$,wsj_0214.40.0,ref,Gideon,NNP,0.701568669,-0.405923499,made
0.350708792,0,his,PRP$,wsj_0214.40.1,pre-adj2,Gideon,NNP,0.701568669,-0.405923499,made
0.590404299,0.4,him,PRP,wsj_0214.42.0,ref,him,PRP,0.701568669,0.701568669,forced
0.49401176,0.8,him,PRP,wsj_0214.42.1,post-adj3,him,PRP,0.701568669,0.701568669,forced
-0.084343471,0,him,PRP,wsj_0214.42.2,post-adj3,him,PRP,0.701568669,0.701568669,forced
0.228932279,-0.2,him,PRP,wsj_0214.42.3,post-adj3,him,PRP,0.701568669,0.701568669,forced
0.012049067,-0.4,him,PRP,wsj_0214.42.4,post-adj3,him,PRP,0.701568669,0.701568669,forced
0.277128548,0.6,him,PRP,wsj_0214.42.5,post-adj3,him,PRP,0.701568669,0.701568669,forced
-0.004608735,0,Will,NNP,wsj_0214.43.0,ref,McEnaney,NNP,-0.405923499,-0.405923499,offers
0,0,,,wsj_0214.43.1,iquote,McEnaney,NNP,0,-0.405923499,offers
0.45816491,0.866025404,to,TO,wsj_0214.45.0,ref,to,TO,0.903833231,0.903833231,hustles
0.37323678,0,in,IN,wsj_0214.45.1,post-adj3,in,IN,-2.88295062,-2.88295062,hustles
-0.471574615,-0.866025404,before,IN,wsj_0214.45.2,post-adj3,before,IN,-2.88295062,-2.88295062,hustles
0.060343671,0.866025404,to,TO,wsj_0214.45.3,post-adj3,to,TO,0.903833231,0.903833231,hustles
-0.386646485,0,before,IN,wsj_0214.45.4,post-adj3,before,IN,-2.88295062,-2.88295062,hustles
-0.073753376,-0.866025404,in,IN,wsj_0214.45.5,post-adj3,in,IN,-2.88295062,-2.88295062,hustles
0.323773188,0,getting,VBG,wsj_0214.46.0,ref,getting,VBG,0.506381559,0.506381559,recounts
0.274116793,1,getting,VBG,wsj_0214.46.1,pre-adv,getting,VBG,0.506381559,0.506381559,recounts
-0.443329314,0,Roger,NNP,wsj_0214.48.0,ref,Angell,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0214.48.1,iquote,Angell,NNP,0,-0.405923499,says
-0.175448144,-1,former,JJ,wsj_0214.56.0,ref,Stennett,NNP,-1.503254446,-0.405923499,vows
-0.484320923,-1,former,JJ,wsj_0214.56.1,post-adv,Stennett,NNP,-1.503254446,-0.405923499,vows
0.379567051,0,sweat,NN,wsj_0214.56.2,iquote,Stennett,NNP,0.301443272,-0.405923499,vows
-0.948683298,0,the,DT,wsj_0214.57.0,ref,Campaneris,NNP,-4.972718629,-0.405923499,promises
0,0,,,wsj_0214.57.1,iquote,Campaneris,NNP,0,-0.405923499,promises
0,0,,,wsj_0214.59.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_0214.59.1,quote,he,PRP,0.701568669,0.701568669,says
0,0,,,wsj_0214.59.2,post-adj2,he,PRP,0,0.701568669,says
-0.333947207,0,Mr.,NNP,wsj_0214.66.0,ref,Fingers,NNP,-0.405923499,-0.405923499,laughs
0,0,,,wsj_0214.66.1,iquote,Fingers,NNP,0,-0.405923499,laughs
-0.316227766,0,Mr.,NNP,wsj_0214.67.0,ref,Weaver,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0214.67.1,iquote,Weaver,NNP,0,-0.405923499,says
0,0,Mr.,NNP,wsj_0214.68.0,ref,McEnaney,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_0214.68.1,iquote,McEnaney,NNP,0,-0.405923499,says
-0.504965114,-1,the,DT,wsj_0214.69.0,ref,expect,VB,-4.972718629,0.506381559,says
-0.514335601,-1,the,DT,wsj_0214.69.1,quote,expect,VB,-4.972718629,0.506381559,says
-0.64656358,-1,the,DT,wsj_0214.69.2,pre-adv,expect,VB,-4.972718629,0.506381559,says
0.103975383,0,If,IN,wsj_0214.69.3,iquote,Campaneris,NNP,-2.88295062,-0.405923499,says
-0.948683298,0,the,DT,wsj_0214.71.0,ref,Tiant,NNP,-4.972718629,-0.405923499,concedes
0,0,,,wsj_0214.71.1,iquote,Tiant,NNP,0,-0.405923499,concedes
0,0,,,wsj_0214.72.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_0214.72.1,quote,he,PRP,0.701568669,0.701568669,says
-0.104748445,0,among,IN,wsj_0219.6.0,ref,among,IN,-2.88295062,-2.88295062,traded
-0.104748445,0,for,IN,wsj_0219.6.1,post-adj3,for,IN,-2.88295062,-2.88295062,traded
-0.278125181,0,in,IN,wsj_0219.6.2,post-adj3,in,IN,-2.88295062,-2.88295062,traded
-0.191436813,0,among,IN,wsj_0219.6.3,post-adj3,among,IN,-2.88295062,-2.88295062,traded
-0.278125181,0,in,IN,wsj_0219.6.4,post-adj3,in,IN,-2.88295062,-2.88295062,traded
-0.191436813,0,for,IN,wsj_0219.6.5,post-adj3,for,IN,-2.88295062,-2.88295062,traded
0.350542604,0.5,n't,RB,wsj_0219.24.0,ref,n't,RB,0.508775923,0.508775923,are
0.170996392,0.5,n't,RB,wsj_0219.24.1,post-adj2,n't,RB,0.508775923,0.508775923,are
0,0,,,wsj_0220.1.0,ref,Canada,NNP,0,-0.405923499,said
-0.153896753,0,Statistics,NNPS,wsj_0220.1.1,quote,Canada,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0220.1.2,post-adj2,Canada,NNP,0,-0.405923499,said
0.392837318,0,it,PRP,wsj_0222.1.0,ref,will,MD,0.701568669,0.506381559,said
0.109052631,0,it,PRP,wsj_0222.1.1,post-adv,Financial,NNP,0.701568669,-0.405923499,said
-0.194049843,0.866025404,the,DT,wsj_0224.1.0,ref,government,NN,-4.972718629,0.301443272,cleared
0.16468325,0.866025404,the,DT,wsj_0224.1.1,post-adj2,government,NN,-4.972718629,0.301443272,cleared
-0.213354989,0.5,the,DT,wsj_0224.2.0,ref,Ridley,NNP,-4.972718629,-0.405923499,told
-0.060526069,0.5,yesterday,NN,wsj_0224.2.1,dat-np-np,yesterday,NN,0.301443272,0.301443272,told
0,0,,,wsj_0224.4.0,ref,Ridley,NNP,0,-0.405923499,said
0,0,Mr.,NNP,wsj_0224.4.1,quote,Ridley,NNP,-0.405923499,-0.405923499,said
-0.145712695,0,Stephen,NNP,wsj_0224.10.0,ref,Reitman,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0224.10.1,iquote,Reitman,NNP,0,-0.405923499,said
0.023772711,-0.5,yesterday,NN,wsj_0224.13.0,ref,yesterday,NN,0.301443272,0.301443272,skyrocketed
-0.020115371,-1,after,IN,wsj_0224.13.1,post-adj3,after,IN,-2.88295062,-2.88295062,skyrocketed
-0.020115371,0.5,following,VBG,wsj_0224.13.2,post-adj3,following,VBG,0.506381559,0.506381559,skyrocketed
0.089604834,0.5,yesterday,NN,wsj_0224.13.3,post-adj3,yesterday,NN,0.301443272,0.301443272,skyrocketed
0.023772711,1,following,VBG,wsj_0224.13.4,post-adj3,shares,NNS,0.506381559,0.301443272,skyrocketed
-0.085947494,-0.5,after,IN,wsj_0224.13.5,post-adj3,after,IN,-2.88295062,-2.88295062,skyrocketed
0.008808105,0.5,up,RB,wsj_0224.14.0,ref,up,RB,0.508775923,0.508775923,were
0.139671378,1,to,TO,wsj_0224.14.1,post-adj3,to,TO,0.903833231,0.903833231,were
0.05410693,-0.5,on,IN,wsj_0224.14.2,post-adj3,on,IN,-2.88295062,-2.88295062,were
-0.117021966,-0.5,up,RB,wsj_0224.14.3,post-adj3,up,RB,0.508775923,0.508775923,were
-0.076756343,-1,on,IN,wsj_0224.14.4,post-adj3,on,IN,-2.88295062,-2.88295062,were
0.179937001,0.5,to,TO,wsj_0224.14.5,post-adj3,to,TO,0.903833231,0.903833231,were
0.288440093,0,Ford,NNP,wsj_0224.16.0,ref,Analysts,NNS,-0.405923499,0.301443272,expect
0.450789478,0,Ford,NNP,wsj_0224.16.1,dat-np-np,Analysts,NNS,-0.405923499,0.301443272,expect
-0.051194995,0,Ford,NNP,wsj_0224.16.2,post-adj2,Analysts,NNS,-0.405923499,0.301443272,expect
-0.006068133,0,languishing,VBG,wsj_0224.19.0,ref,languishing,VBG,0.506381559,0.506381559,was
0.239691262,0,languishing,VBG,wsj_0224.19.1,post-adj2,languishing,VBG,0.506381559,0.506381559,was
-0.08522987,0,Bob,NNP,wsj_0224.20.0,ref,Barber,NNP,-0.405923499,-0.405923499,observed
0,0,,,wsj_0224.20.1,iquote,Barber,NNP,0,-0.405923499,observed
-0.08522987,0,Bob,NNP,wsj_0224.20.2,post-adj2,Barber,NNP,-0.405923499,-0.405923499,observed
-0.124256683,0,John,NNP,wsj_0224.24.0,ref,Lawson,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0224.24.1,iquote,Lawson,NNP,0,-0.405923499,said
0,0,,,wsj_0224.26.0,ref,person,NN,0,0.301443272,said
-1,0,one,CD,wsj_0224.26.1,quote,person,NN,-2.096477369,0.301443272,said
0.096558103,0,It,PRP,wsj_0224.27.0,ref,is,VBZ,0.701568669,0.506381559,said
-0.027588029,0,if,IN,wsj_0224.27.1,post-adv,person,NN,-2.88295062,0.301443272,said
0.298239701,0,they,PRP,wsj_0224.28.0,ref,board,NN,0.701568669,0.301443272,said
0.325692728,0,they,PRP,wsj_0224.28.1,post-adj2,board,NN,0.701568669,0.301443272,said
0.053231175,0,weakened,VBN,wsj_0224.32.0,ref,weakened,VBN,0.506381559,0.506381559,are
0,0,weakened,VBN,wsj_0224.32.1,post-adv,weakened,VBN,0.506381559,0.506381559,are
0.096180895,0.866025404,n't,RB,wsj_0224.35.0,ref,n't,RB,0.508775923,0.508775923,has
0.160875566,0.948683298,n't,RB,wsj_0224.35.1,pre-adv,n't,RB,0.508775923,0.508775923,has
0.209476284,0,its,PRP$,wsj_0224.36.0,ref,GM,NNP,0.701568669,-0.405923499,suggested
0.337978543,0,its,PRP$,wsj_0224.36.1,post-adj2,GM,NNP,0.701568669,-0.405923499,suggested
0.005022009,0,shocked,VBN,wsj_0224.38.0,ref,shocked,VBN,0.506381559,0.506381559,was
-0.289885518,0,shocked,VBN,wsj_0224.38.1,post-adv,shocked,VBN,0.506381559,0.506381559,was
0.452487528,0,he,PRP,wsj_0224.47.0,ref,He,PRP,0.701568669,0.701568669,said
0.225479427,0,he,PRP,wsj_0224.47.1,post-adv,He,PRP,0.701568669,0.701568669,said
0,0,,,wsj_0229.4.0,ref,Jahn,NNP,0,-0.405923499,said
0,0,Mr.,NNP,wsj_0229.4.1,quote,Jahn,NNP,-0.405923499,-0.405923499,said
-0.394055203,-0.5,yesterday,NN,wsj_0229.9.0,ref,yesterday,NN,0.301443272,0.301443272,closed
0.334946923,0.5,up,RB,wsj_0229.9.1,post-adj2,up,RB,0.508775923,0.508775923,closed
-0.332324337,-0.866025404,in,IN,wsj_0230.1.0,ref,in,IN,-2.88295062,-2.88295062,fell
-0.293227356,-0.866025404,from,IN,wsj_0230.1.1,post-adj2,from,IN,-2.88295062,-2.88295062,fell
-0.104174049,0,new,JJ,wsj_0230.3.0,ref,totaled,VBD,-1.503254446,0.506381559,showed
0.133938063,0,new,JJ,wsj_0230.3.1,post-adj2,totaled,VBD,-1.503254446,0.506381559,showed
-0.407477283,0.866025404,Tuesday,NNP,wsj_0231.1.0,ref,Tuesday,NNP,-0.405923499,-0.405923499,rebounded
-0.55565084,0,from,IN,wsj_0231.1.1,post-adj3,from,IN,-2.88295062,-2.88295062,rebounded
-0.185216947,-0.866025404,in,IN,wsj_0231.1.2,post-adj3,in,IN,-2.88295062,-2.88295062,rebounded
0,0.866025404,Tuesday,NNP,wsj_0231.1.3,post-adj3,Tuesday,NNP,-0.405923499,-0.405923499,rebounded
-0.037043389,0,in,IN,wsj_0231.1.4,post-adj3,in,IN,-2.88295062,-2.88295062,rebounded
-0.592694229,-0.866025404,from,IN,wsj_0231.1.5,post-adj3,from,IN,-2.88295062,-2.88295062,rebounded
-0.711991493,0,while,IN,wsj_0231.2.0,ref,also,RB,-2.88295062,0.508775923,rose
0,0,,,wsj_0231.2.1,post-adv,also,RB,0,0.508775923,rose
-0.5,-1,up,RB,wsj_0231.3.0,ref,up,RB,0.508775923,0.508775923,was
1,1,to,TO,wsj_0231.3.1,post-adj2,to,TO,0.903833231,0.903833231,was
0.231908414,0.5,decliners,NNS,wsj_0231.6.0,ref,decliners,NNS,0.301443272,0.301443272,outnumbered
-1,-1,decliners,NNS,wsj_0231.6.1,post-adv,decliners,NNS,0.301443272,0.301443272,outnumbered
-0.6,-1,on,IN,wsj_0231.14.0,ref,on,IN,-2.88295062,-2.88295062,remained
-0.2,1,Tuesday,NNP,wsj_0231.14.1,post-adj2,Tuesday,NNP,-0.405923499,-0.405923499,remained
-0.154413554,1,likely,JJ,wsj_0231.16.0,ref,likely,JJ,-1.503254446,-1.503254446,are
0.202919862,0,likely,JJ,wsj_0231.16.1,post-adv,likely,JJ,-1.503254446,-1.503254446,are
0.157622081,1,n't,RB,wsj_0231.18.0,ref,n't,RB,0.508775923,0.508775923,have
1,1,n't,RB,wsj_0231.18.1,post-adv,n't,RB,0.508775923,0.508775923,have
0.206177302,0,Mitsubishi,NNP,wsj_0231.19.0,ref,purchase,NN,-0.405923499,0.301443272,was
0.208122371,0,Mitsubishi,NNP,wsj_0231.19.1,post-adj2,purchase,NN,-0.405923499,0.301443272,was
-0.8,-0.5,the,DT,wsj_0231.20.0,ref,Estate,NNP,-4.972718629,-0.405923499,ended
-0.4,0.5,the,DT,wsj_0231.20.1,post-adj2,Estate,NNP,-4.972718629,-0.405923499,ended
0,0,,,wsj_0231.21.0,ref,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_0231.21.1,quote,traders,NNS,0.301443272,0.301443272,said
0,0,,,wsj_0231.24.0,ref,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_0231.24.1,quote,traders,NNS,0.301443272,0.301443272,said
0.200717145,1,very,RB,wsj_0231.29.0,ref,trading,NN,0.508775923,0.301443272,was
1,0,very,RB,wsj_0231.29.1,post-adv,trading,NN,0.508775923,0.301443272,was
-0.542648862,0,a,DT,wsj_0231.30.0,ref,dealer,NN,-4.972718629,0.301443272,said
0,0,,,wsj_0231.30.1,iquote,dealer,NN,0,0.301443272,said
-0.03032146,0,dragged,VBN,wsj_0231.31.0,ref,dragged,VBN,0.506381559,0.506381559,was
-0.141151625,0,dragged,VBN,wsj_0231.31.1,post-adj3,dragged,VBN,0.506381559,0.506381559,was
-0.203885681,0,dragged,VBN,wsj_0231.31.2,post-adj3,dragged,VBN,0.506381559,0.506381559,was
0.074235299,0,dragged,VBN,wsj_0231.31.3,post-adj3,dragged,VBN,0.506381559,0.506381559,was
-0.093055516,0,dragged,VBN,wsj_0231.31.4,post-adj3,dragged,VBN,0.506381559,0.506381559,was
-0.30844244,0,dragged,VBN,wsj_0231.31.5,post-adj3,dragged,VBN,0.506381559,0.506381559,was
0.45546484,0.5,points,NNS,wsj_0231.33.0,ref,index,NN,0.301443272,0.301443272,added
0.4,-1,points,NNS,wsj_0231.33.1,post-adv,index,NN,0.301443272,0.301443272,added
-0.5,-1,up,RB,wsj_0231.34.0,ref,up,RB,0.508775923,0.508775923,was
1,1,to,TO,wsj_0231.34.1,post-adj2,to,TO,0.903833231,0.903833231,was
-0.19347705,0,at,IN,wsj_0231.36.0,ref,at,IN,-2.88295062,-2.88295062,moved
0.080311228,0,on,IN,wsj_0231.36.1,post-adj2,on,IN,-2.88295062,-2.88295062,moved
0.515251723,1,still,RB,wsj_0231.40.0,ref,still,RB,0.508775923,0.508775923,would
0.225836639,1,still,RB,wsj_0231.40.1,pre-adv,still,RB,0.508775923,0.508775923,would
0.076024015,0,at,IN,wsj_0231.41.0,ref,at,IN,-2.88295062,-2.88295062,closed
-0.544838772,-0.866025404,at,IN,wsj_0231.41.1,post-adj2,at,IN,-2.88295062,-2.88295062,closed
-0.136668257,1,still,RB,wsj_0231.42.0,ref,still,RB,0.508775923,0.508775923,was
0.579852407,1,still,RB,wsj_0231.42.1,post-adv,still,RB,0.508775923,0.508775923,was
-0.07560415,1,still,RB,wsj_0231.42.2,pre-adv,still,RB,0.508775923,0.508775923,was
-0.375311094,0.866025404,higher,JJR,wsj_0231.43.0,ref,higher,JJR,-1.503254446,-1.503254446,closed
-0.461690258,1,higher,JJR,wsj_0231.43.1,post-adv,higher,JJR,-1.503254446,-1.503254446,closed
-0.327338999,0,in,IN,wsj_0231.43.2,post-adj2,in,IN,-2.88295062,-2.88295062,closed
0,0,,,wsj_0231.47.0,ref,traders,NNS,0,0.301443272,said
0,0,traders,NNS,wsj_0231.47.1,quote,traders,NNS,0.301443272,0.301443272,said
0.01970276,1,higher,RBR,wsj_0231.48.0,ref,higher,RBR,0.508775923,0.508775923,closed
-0.807813166,-1,in,IN,wsj_0231.48.1,post-adj2,in,IN,-2.88295062,-2.88295062,closed
0.136466811,0.5,higher,RBR,wsj_0231.50.0,ref,higher,RBR,0.508775923,0.508775923,closed
-0.131761059,-0.5,in,IN,wsj_0231.50.1,post-adj2,in,IN,-2.88295062,-2.88295062,closed
-0.032463274,1,previous,JJ,wsj_0232.2.0,ref,figures,NNS,-1.503254446,0.301443272,confirm
0.086568731,1,previous,JJ,wsj_0232.2.1,post-adj2,figures,NNS,-1.503254446,0.301443272,confirm
0,0,,,wsj_0233.1.0,ref,Agency,NNP,0,-0.405923499,said
-0.774596669,0,the,DT,wsj_0233.1.1,quote,Agency,NNP,-4.972718629,-0.405923499,said
-0.25074958,-0.866025404,from,IN,wsj_0233.2.0,ref,from,IN,-2.88295062,-2.88295062,recovered
-0.001538341,0,from,IN,wsj_0233.2.1,post-adj2,from,IN,-2.88295062,-2.88295062,recovered
-0.085403954,-0.866025404,in,IN,wsj_0235.1.0,ref,prices,NNS,-2.88295062,0.301443272,rose
0.18566077,0.866025404,according,VBG,wsj_0235.1.1,post-adj2,prices,NNS,0.506381559,0.301443272,rose
0.028988552,1,slightly,RB,wsj_0238.1.0,ref,slightly,RB,0.508775923,0.508775923,dropped
-0.840668002,-1,in,IN,wsj_0238.1.1,post-adj2,in,IN,-2.88295062,-2.88295062,dropped
0.213929241,1,down,RB,wsj_0238.3.0,ref,down,RB,0.508775923,0.508775923,was
-0.105088048,-1,according,VBG,wsj_0238.3.1,post-adj2,according,VBG,0.506381559,0.506381559,was
0.223606798,0,Norberto,NNP,wsj_0238.4.0,ref,Mehl,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0238.4.1,iquote,Mehl,NNP,0,-0.405923499,said
0,0,,,wsj_0238.6.0,ref,he,PRP,0,0.701568669,said
0,0,he,PRP,wsj_0238.6.1,quote,he,PRP,0.701568669,0.701568669,said
1,1,to,TO,wsj_0238.9.0,ref,to,TO,0.903833231,0.903833231,rose
-1,-1,from,IN,wsj_0238.9.1,post-adj2,from,IN,-2.88295062,-2.88295062,rose
0,0,,,wsj_0238.11.0,ref,sometimes,RB,0,0.508775923,lag
-0.385758375,0,when,WRB,wsj_0238.11.1,pre-adv,sometimes,RB,0.508775923,0.508775923,lag
0,0,,,wsj_0238.11.2,post-adj2,sometimes,RB,0,0.508775923,lag
0,0,,,wsj_0238.13.0,ref,Banxquote,NNP,0,-0.405923499,said
0,0,Banxquote,NNP,wsj_0238.13.1,quote,Banxquote,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_0238.13.2,post-adj2,Banxquote,NNP,0,-0.405923499,said
-0.31327575,-1,up,RB,wsj_0238.15.0,ref,up,RB,0.508775923,0.508775923,were
0.457864558,1,to,TO,wsj_0238.15.1,post-adj2,to,TO,0.903833231,0.903833231,were
0.223606798,0.5,percentage,NN,wsj_0238.17.0,ref,point,NN,0.301443272,0.301443272,added
-0.447213595,-0.5,percentage,NN,wsj_0238.17.1,post-adj2,point,NN,0.301443272,0.301443272,added
-0.632455532,0,the,DT,wsj_0238.19.0,ref,yield,NN,-4.972718629,0.301443272,is
-0.632455532,0,the,DT,wsj_0238.19.1,post-adj2,yield,NN,-4.972718629,0.301443272,is
-0.048666729,0,offered,VBN,wsj_0238.20.0,ref,offered,VBN,0.506381559,0.506381559,is
-0.153487378,0,offered,VBN,wsj_0238.20.1,post-adj2,offered,VBN,0.506381559,0.506381559,is
-0.10789424,0,offered,VBN,wsj_0238.21.0,ref,offered,VBN,0.506381559,0.506381559,is
0.184961554,0,offered,VBN,wsj_0238.21.1,post-adj2,offered,VBN,0.506381559,0.506381559,is
-0.646718181,-1,the,DT,wsj_0238.23.0,ref,banks,NNS,-4.972718629,0.301443272,have
-0.646718181,-1,the,DT,wsj_0238.23.1,pre-adj2,banks,NNS,-4.972718629,0.301443272,have
0.255402749,1,to,TO,wsj_0239.1.0,ref,to,TO,0.903833231,0.903833231,had
0.461690258,0,to,TO,wsj_0239.1.1,post-adv,to,TO,0.903833231,0.903833231,had
0.251359434,1,to,TO,wsj_0239.1.2,post-adj2,to,TO,0.903833231,0.903833231,had
-0.2,0,having,VBG,wsj_0239.4.0,ref,having,VBG,0.506381559,0.506381559,were
-0.2,0,having,VBG,wsj_0239.4.1,post-adv,having,VBG,0.506381559,0.506381559,were
-0.332656251,1,having,VBG,wsj_0239.4.2,pre-adv,having,VBG,0.506381559,0.506381559,were
-0.102800368,0,swelled,VBN,wsj_0239.10.0,ref,swelled,VBN,0.506381559,0.506381559,have
0.110014429,0,swelled,VBN,wsj_0239.10.1,post-adj3,swelled,VBN,0.506381559,0.506381559,have
0.223635889,0,swelled,VBN,wsj_0239.10.2,post-adj3,swelled,VBN,0.506381559,0.506381559,have
-0.266920254,0,swelled,VBN,wsj_0239.10.3,post-adj3,swelled,VBN,0.506381559,0.506381559,have
0.010821091,0,swelled,VBN,wsj_0239.10.4,post-adj3,swelled,VBN,0.506381559,0.506381559,have
0.387755775,0,swelled,VBN,wsj_0239.10.5,post-adj3,swelled,VBN,0.506381559,0.506381559,have
-0.038301093,0,held,VBN,wsj_0239.11.0,ref,held,VBN,0.506381559,0.506381559,are
-0.050711503,0,held,VBN,wsj_0239.11.1,post-adj3,held,VBN,0.506381559,0.506381559,are
0.008202283,0,held,VBN,wsj_0239.11.2,post-adj3,held,VBN,0.506381559,0.506381559,are
0.126885745,0,held,VBN,wsj_0239.11.3,post-adj3,held,VBN,0.506381559,0.506381559,are
0.020612693,0,held,VBN,wsj_0239.11.4,post-adj3,held,VBN,0.506381559,0.506381559,are
-0.156984556,0,held,VBN,wsj_0239.11.5,post-adj3,held,VBN,0.506381559,0.506381559,are
-0.696584468,0.866025404,all,PDT,wsj_0239.14.0,ref,attraction,NN,-4.972718629,0.301443272,held
-0.481750006,0.866025404,all,PDT,wsj_0239.14.1,post-adj2,attraction,NN,-4.972718629,0.301443272,held
0.18760905,1,also,RB,wsj_0239.18.0,ref,also,RB,0.508775923,0.508775923,will
0.389430908,1,also,RB,wsj_0239.18.1,pre-adv,also,RB,0.508775923,0.508775923,will
0.230064943,0,not,RB,wsj_0239.21.0,ref,to,TO,0.508775923,0.903833231,is
0.084170101,0,not,RB,wsj_0239.21.1,post-adj2,to,TO,0.508775923,0.903833231,is
0.152149649,-0.5,its,PRP$,wsj_0239.29.0,ref,I,PRP,0.701568669,0.701568669,followed
-0.037096651,-0.737864787,its,PRP$,wsj_0239.29.1,pre-adv,I,PRP,0.701568669,0.701568669,followed
-0.095120905,0.737864787,hard,JJ,wsj_0239.31.0,ref,hard,JJ,-1.503254446,-1.503254446,'s
0.419270852,0.5,hard,JJ,wsj_0239.31.1,post-adv,hard,JJ,-1.503254446,-1.503254446,'s
0.115954207,0,coming,VBG,wsj_0239.34.0,ref,coming,VBG,0.506381559,0.506381559,were
-0.144942759,0,coming,VBG,wsj_0239.34.1,post-adj2,coming,VBG,0.506381559,0.506381559,were
-0.210818511,0,little,JJ,wsj_0239.40.0,ref,there,EX,-1.503254446,-4.972718629,is
0.031289311,-1,little,JJ,wsj_0239.40.1,pre-adv,There,EX,-1.503254446,-4.972718629,is
-0.210818511,0,little,JJ,wsj_0239.40.2,post-adj2,there,EX,-1.503254446,-4.972718629,is
-0.147231311,0.866025404,along,RB,wsj_0239.46.0,ref,along,RB,0.508775923,0.508775923,scuttled
0.1,1,along,RB,wsj_0239.46.1,post-adv,along,RB,0.508775923,0.508775923,scuttled
-0.275016977,0,for,IN,wsj_0239.46.2,post-adj2,for,IN,-2.88295062,-2.88295062,scuttled
-0.026775098,0,to,TO,wsj_0239.47.0,ref,to,TO,0.903833231,0.903833231,came
0.143838319,0,to,TO,wsj_0239.47.1,post-adv,to,TO,0.903833231,0.903833231,came
0.662698702,0,left,VBN,wsj_0239.57.0,ref,left,VBN,0.506381559,0.506381559,were
0.228932279,0,left,VBN,wsj_0239.57.1,post-adj2,left,VBN,0.506381559,0.506381559,were
0.393892771,1,n't,RB,wsj_0239.58.0,ref,n't,RB,0.508775923,0.508775923,could
0.442406695,1,n't,RB,wsj_0239.58.1,pre-adv,n't,RB,0.508775923,0.508775923,could
